student_id,student_name,class,age,gender,ethnicity,disability_status,family_size,favorite_subjects,access_to_constant_electricity,on_scholarship,sleep,average_study_time,enjoy_reading,enjoy_dancing,enjoy_socialising,anxiety_before_during_exams,distance_to_school,mode_of_transportation,parent_id,parent_name,gender_parent,email,familyincomerange,numberofchildren,occupation,houseownership,educationlevel,maritalstatus,location,age_parent,workhoursperweek,employmentstatus,transportationmode,internetaccess,qualification,phone_number,academic_record_id,subject_id,attendance_percentage,assignment_score,exam_score,final_grade,evaluation_id,evaluation_date,comments,point,subject,totaldayspresent,attendancepercentage_overall,target
OGB/2024/268,Chinyere Tajudeen,Jss 1,11,Male,Igbo,True,1,Fine Arts,True,False,>8 hours,> 6 hours,True,True,True,True,very close,trekking,parent#269,Tunde Abubakar,Male,tundeabubakar@gmail.com,">#200,001",0,Self Employed,Rent,PhD,Married,Suburban,older,24,Freelance,Bus,True,PhD,2346145328533,2416,subject_6,75.42,45.57,89.88,79.09,2416,2024-09-29,Good performance,8,Agricultural Science,57,81.42857142857143,Fail
OGB/2024/268,Chinyere Tajudeen,Jss 1,11,Male,Igbo,True,1,Fine Arts,True,False,>8 hours,> 6 hours,True,True,True,True,very close,trekking,parent#269,Tunde Abubakar,Male,tundeabubakar@gmail.com,">#200,001",0,Self Employed,Rent,PhD,Married,Suburban,older,24,Freelance,Bus,True,PhD,2346145328533,2417,subject_3,69.4,75.31,81.07,77.21,2417,2024-09-17,Below average performance,2,Basic Science,57,81.42857142857143,Pass
OGB/2024/268,Chinyere Tajudeen,Jss 1,11,Male,Igbo,True,1,Fine Arts,True,False,>8 hours,> 6 hours,True,True,True,True,very close,trekking,parent#269,Tunde Abubakar,Male,tundeabubakar@gmail.com,">#200,001",0,Self Employed,Rent,PhD,Married,Suburban,older,24,Freelance,Bus,True,PhD,2346145328533,2418,subject_10,92.73,54.58,79.36,76.3,2418,2024-09-30,Very bad performance,0,Physical and Health Education,57,81.42857142857143,Pass
OGB/2024/268,Chinyere Tajudeen,Jss 1,11,Male,Igbo,True,1,Fine Arts,True,False,>8 hours,> 6 hours,True,True,True,True,very close,trekking,parent#269,Tunde Abubakar,Male,tundeabubakar@gmail.com,">#200,001",0,Self Employed,Rent,PhD,Married,Suburban,older,24,Freelance,Bus,True,PhD,2346145328533,2419,subject_1,92.12,69.53,67.7,75.21,2419,2024-10-02,Very bad performance,0,Mathematics,57,81.42857142857143,Pass
OGB/2024/268,Chinyere Tajudeen,Jss 1,11,Male,Igbo,True,1,Fine Arts,True,False,>8 hours,> 6 hours,True,True,True,True,very close,trekking,parent#269,Tunde Abubakar,Male,tundeabubakar@gmail.com,">#200,001",0,Self Employed,Rent,PhD,Married,Suburban,older,24,Freelance,Bus,True,PhD,2346145328533,2420,subject_4,63.34,95.87,84.78,79.71,2415,2024-09-30,Excellent performance,10,Basic Technology,57,81.42857142857143,Pass
OGB/2024/268,Chinyere Tajudeen,Jss 1,11,Male,Igbo,True,1,Fine Arts,True,False,>8 hours,> 6 hours,True,True,True,True,very close,trekking,parent#269,Tunde Abubakar,Male,tundeabubakar@gmail.com,">#200,001",0,Self Employed,Rent,PhD,Married,Suburban,older,24,Freelance,Bus,True,PhD,2346145328533,2421,subject_5,68.04,85.03,50.81,60.6,2412,2024-10-03,Fair performance,6,Civic Education,57,81.42857142857143,Pass
OGB/2024/268,Chinyere Tajudeen,Jss 1,11,Male,Igbo,True,1,Fine Arts,True,False,>8 hours,> 6 hours,True,True,True,True,very close,trekking,parent#269,Tunde Abubakar,Male,tundeabubakar@gmail.com,">#200,001",0,Self Employed,Rent,PhD,Married,Suburban,older,24,Freelance,Bus,True,PhD,2346145328533,2424,subject_9,57.96,82.37,94.41,86.31,2414,2024-09-21,Fair performance,6,Home Economics,57,81.42857142857143,Pass
OGB/2024/269,Temitope Okwudili,SS3,16,Female,Igbo,True,4,Computer Studies,True,True,>8 hours,4 - 6 hours,True,False,False,False,very close,private/family car,parent#270,Chidera Adeola,Male,chideraadeola@gmail.com,"#70, 001 - #120,000",3,Self Employed,Rent,Associate Degree,Single,Suburban,45-54,0,Full-time,Bus,False,PhD,2341931072706,2425,subject_27,73.05,83.73,64.15,72.38,2420,2024-09-28,Excellent performance,10,French,55,78.57142857142857,Pass
OGB/2024/269,Temitope Okwudili,SS3,16,Female,Igbo,True,4,Computer Studies,True,True,>8 hours,4 - 6 hours,True,False,False,False,very close,private/family car,parent#270,Chidera Adeola,Male,chideraadeola@gmail.com,"#70, 001 - #120,000",3,Self Employed,Rent,Associate Degree,Single,Suburban,45-54,0,Full-time,Bus,False,PhD,2341931072706,2427,subject_6,58.09,88.25,71.5,74.5,2424,2024-09-08,Very bad performance,0,Agricultural Science,55,78.57142857142857,Pass
OGB/2024/269,Temitope Okwudili,SS3,16,Female,Igbo,True,4,Computer Studies,True,True,>8 hours,4 - 6 hours,True,False,False,False,very close,private/family car,parent#270,Chidera Adeola,Male,chideraadeola@gmail.com,"#70, 001 - #120,000",3,Self Employed,Rent,Associate Degree,Single,Suburban,45-54,0,Full-time,Bus,False,PhD,2341931072706,2428,subject_14,84.56,81.61,47.31,62.25,2423,2024-09-25,Excellent performance,10,Chemistry,55,78.57142857142857,Fail
OGB/2024/269,Temitope Okwudili,SS3,16,Female,Igbo,True,4,Computer Studies,True,True,>8 hours,4 - 6 hours,True,False,False,False,very close,private/family car,parent#270,Chidera Adeola,Male,chideraadeola@gmail.com,"#70, 001 - #120,000",3,Self Employed,Rent,Associate Degree,Single,Suburban,45-54,0,Full-time,Bus,False,PhD,2341931072706,2429,subject_24,64.43,47.42,61.81,56.87,2426,2024-09-30,Fair performance,6,Computer Studies,55,78.57142857142857,Fail
OGB/2024/269,Temitope Okwudili,SS3,16,Female,Igbo,True,4,Computer Studies,True,True,>8 hours,4 - 6 hours,True,False,False,False,very close,private/family car,parent#270,Chidera Adeola,Male,chideraadeola@gmail.com,"#70, 001 - #120,000",3,Self Employed,Rent,Associate Degree,Single,Suburban,45-54,0,Full-time,Bus,False,PhD,2341931072706,2432,subject_29,89.58,60.88,91.27,87.29,2428,2024-09-26,Average performance,4,Islamic Religious Studies,55,78.57142857142857,Pass
OGB/2024/270,Kelechi Dada,Jss 2,10,Female,Yoruba,True,2,Biology,True,False,>8 hours,> 6 hours,False,True,True,True,far,tricycle,parent#271,Ngozi Dada,Male,ngozidada@gmail.com,"#30,001 - #70,000",2,Self Employed,Owned,Master's Degree,Divorced,Rural,25-34,36,Part-time,Bus,False,None,2341969449751,2439,subject_1,75.67,79.55,77.44,78.98,2434,2024-10-02,Below average performance,2,Mathematics,59,84.28571428571429,Pass
OGB/2024/270,Kelechi Dada,Jss 2,10,Female,Yoruba,True,2,Biology,True,False,>8 hours,> 6 hours,False,True,True,True,far,tricycle,parent#271,Ngozi Dada,Male,ngozidada@gmail.com,"#30,001 - #70,000",2,Self Employed,Owned,Master's Degree,Divorced,Rural,25-34,36,Part-time,Bus,False,None,2341969449751,2440,subject_6,83.33,62.68,94.87,85.97,2437,2024-09-11,Below average performance,2,Agricultural Science,59,84.28571428571429,Pass
OGB/2024/271,Nkemdilim Chukwuma,Jss 3,11,Female,Yoruba,True,3,Fine Arts,True,True,>8 hours,2 - 3 hours,False,True,False,True,very close,tricycle,parent#272,Yemi Ojo,Male,yemiojo@gmail.com,"#30,001 - #70,000",0,Self Employed,Owned,Bachelor's Degree,Divorced,Suburban,older,3,Freelance,Trekking,True,None,2349084772460,2444,subject_6,53.21,90.71,77.94,72.61,2447,2024-09-12,Very bad performance,0,Agricultural Science,61,87.14285714285714,Pass
OGB/2024/272,Chinonso Abiola,Jss 2,12,Male,Yoruba,True,2,Biology,True,True,6 - 8 hours,3 - 4 hours,False,False,False,False,close,private/family car,parent#273,Sadiq Uba,Female,sadiquba@gmail.com,"#120, 001 - #200,000",3,Unemployed,Owned,Bachelor's Degree,Divorced,Urban,35-44,52,Part-time,Car,True,Bachelors,2344671396162,2452,subject_26,63.98,46.73,48.99,50.86,2451,2024-09-10,Excellent performance,10,Financial Accounting,59,84.28571428571429,Fail
OGB/2024/273,Ugo Ezeani,Jss 1,11,Male,Yoruba,True,more than 5,Physics,True,True,>8 hours,4 - 6 hours,False,False,False,False,far,trekking,parent#274,Ifeanyichukwu Abubakar,Female,ifeanyichukwuabubakar@gmail.com,"#120, 001 - #200,000",2,Unemployed,Rent,Associate Degree,Divorced,Urban,45-54,24,Freelance,Trekking,True,Bachelors,2344106811051,2459,subject_23,89.57,89.97,73.48,82.29,2458,2024-09-07,Fair performance,6,Literature in English,60,85.71428571428571,Pass
OGB/2024/273,Ugo Ezeani,Jss 1,11,Male,Yoruba,True,more than 5,Physics,True,True,>8 hours,4 - 6 hours,False,False,False,False,far,trekking,parent#274,Ifeanyichukwu Abubakar,Female,ifeanyichukwuabubakar@gmail.com,"#120, 001 - #200,000",2,Unemployed,Rent,Associate Degree,Divorced,Urban,45-54,24,Freelance,Trekking,True,Bachelors,2344106811051,2464,subject_6,79.59,57.61,48.84,55.85,2457,2024-09-29,Excellent performance,10,Agricultural Science,60,85.71428571428571,Fail
OGB/2024/273,Ugo Ezeani,Jss 1,11,Male,Yoruba,True,more than 5,Physics,True,True,>8 hours,4 - 6 hours,False,False,False,False,far,trekking,parent#274,Ifeanyichukwu Abubakar,Female,ifeanyichukwuabubakar@gmail.com,"#120, 001 - #200,000",2,Unemployed,Rent,Associate Degree,Divorced,Urban,45-54,24,Freelance,Trekking,True,Bachelors,2344106811051,2465,subject_24,79.89,47.55,49.99,58.23,2465,2024-09-12,Fair performance,6,Computer Studies,60,85.71428571428571,Fail
OGB/2024/274,Opeyemi Nduka,SS3,16,Male,Hausa,True,4,Civic Education,True,False,<6 hours,2 - 3 hours,False,False,False,True,very far,tricycle,parent#275,Duru Nwankwo,Female,durunwankwo@gmail.com,"#120, 001 - #200,000",5,Unemployed,Owned,Bachelor's Degree,Single,Suburban,older,49,Freelance,Car,True,Masters,2345106893220,2473,subject_2,78.63,53.41,97.82,82.69,2473,2024-09-14,Below average performance,2,English Language,52,74.28571428571429,Pass
OGB/2024/274,Opeyemi Nduka,SS3,16,Male,Hausa,True,4,Civic Education,True,False,<6 hours,2 - 3 hours,False,False,False,True,very far,tricycle,parent#275,Duru Nwankwo,Female,durunwankwo@gmail.com,"#120, 001 - #200,000",5,Unemployed,Owned,Bachelor's Degree,Single,Suburban,older,49,Freelance,Car,True,Masters,2345106893220,2475,subject_5,81.83,72.09,85.99,84.65,2469,2024-09-16,Excellent performance,10,Civic Education,52,74.28571428571429,Pass
OGB/2024/275,Fola Ezeani,SS1,14,Female,Igbo,True,1,Chemistry,True,True,6 - 8 hours,2 - 3 hours,False,False,True,True,very far,private/family car,parent#276,Adebisi Akanbi,Female,adebisiakanbi@gmail.com,"#120, 001 - #200,000",more than 5,Unemployed,Owned,PhD,Divorced,Urban,35-44,36,Freelance,Car,True,Bachelors,2347463438053,2477,subject_22,98.92,78.45,67.47,76.47,2480,2024-09-10,Average performance,4,Government,54,77.14285714285715,Pass
OGB/2024/275,Fola Ezeani,SS1,14,Female,Igbo,True,1,Chemistry,True,True,6 - 8 hours,2 - 3 hours,False,False,True,True,very far,private/family car,parent#276,Adebisi Akanbi,Female,adebisiakanbi@gmail.com,"#120, 001 - #200,000",more than 5,Unemployed,Owned,PhD,Divorced,Urban,35-44,36,Freelance,Car,True,Bachelors,2347463438053,2478,subject_21,54.53,78.2,71.63,69.05,2482,2024-09-19,Excellent performance,10,History,54,77.14285714285715,Pass
OGB/2024/275,Fola Ezeani,SS1,14,Female,Igbo,True,1,Chemistry,True,True,6 - 8 hours,2 - 3 hours,False,False,True,True,very far,private/family car,parent#276,Adebisi Akanbi,Female,adebisiakanbi@gmail.com,"#120, 001 - #200,000",more than 5,Unemployed,Owned,PhD,Divorced,Urban,35-44,36,Freelance,Car,True,Bachelors,2347463438053,2479,subject_1,53.88,47.18,92.28,75.68,2475,2024-09-29,Fair performance,6,Mathematics,54,77.14285714285715,Fail
OGB/2024/275,Fola Ezeani,SS1,14,Female,Igbo,True,1,Chemistry,True,True,6 - 8 hours,2 - 3 hours,False,False,True,True,very far,private/family car,parent#276,Adebisi Akanbi,Female,adebisiakanbi@gmail.com,"#120, 001 - #200,000",more than 5,Unemployed,Owned,PhD,Divorced,Urban,35-44,36,Freelance,Car,True,Bachelors,2347463438053,2480,subject_25,80.54,59.76,42.15,52.87,2476,2024-09-26,Below average performance,2,Commerce,54,77.14285714285715,Fail
OGB/2024/275,Fola Ezeani,SS1,14,Female,Igbo,True,1,Chemistry,True,True,6 - 8 hours,2 - 3 hours,False,False,True,True,very far,private/family car,parent#276,Adebisi Akanbi,Female,adebisiakanbi@gmail.com,"#120, 001 - #200,000",more than 5,Unemployed,Owned,PhD,Divorced,Urban,35-44,36,Freelance,Car,True,Bachelors,2347463438053,2482,subject_27,86.17,89.35,57.83,67.82,2481,2024-09-27,Very bad performance,0,French,54,77.14285714285715,Pass
OGB/2024/275,Fola Ezeani,SS1,14,Female,Igbo,True,1,Chemistry,True,True,6 - 8 hours,2 - 3 hours,False,False,True,True,very far,private/family car,parent#276,Adebisi Akanbi,Female,adebisiakanbi@gmail.com,"#120, 001 - #200,000",more than 5,Unemployed,Owned,PhD,Divorced,Urban,35-44,36,Freelance,Car,True,Bachelors,2347463438053,2485,subject_18,69.41,77.42,75.13,76.85,2478,2024-10-02,Very bad performance,0,Geography,54,77.14285714285715,Pass
OGB/2024/276,Ihuoma Awojobi,SS3,18,Female,Hausa,False,3,Business Studies,True,True,>8 hours,4 - 6 hours,False,False,True,True,very far,school bus,parent#277,Duru Obinna,Female,duruobinna@gmail.com,">#200,001",0,Unemployed,Rent,PhD,Widowed,Suburban,55-64,7,Freelance,Car,False,Bachelors,2342672205455,2486,subject_1,75.92,89.06,78.68,81.99,2486,2024-09-21,Fair performance,6,Mathematics,58,82.85714285714286,Pass
OGB/2024/276,Ihuoma Awojobi,SS3,18,Female,Hausa,False,3,Business Studies,True,True,>8 hours,4 - 6 hours,False,False,True,True,very far,school bus,parent#277,Duru Obinna,Female,duruobinna@gmail.com,">#200,001",0,Unemployed,Rent,PhD,Widowed,Suburban,55-64,7,Freelance,Car,False,Bachelors,2342672205455,2490,subject_5,55.67,72.51,70.05,65.83,2490,2024-09-30,Very bad performance,0,Civic Education,58,82.85714285714286,Pass
OGB/2024/276,Ihuoma Awojobi,SS3,18,Female,Hausa,False,3,Business Studies,True,True,>8 hours,4 - 6 hours,False,False,True,True,very far,school bus,parent#277,Duru Obinna,Female,duruobinna@gmail.com,">#200,001",0,Unemployed,Rent,PhD,Widowed,Suburban,55-64,7,Freelance,Car,False,Bachelors,2342672205455,2491,subject_6,97.72,75.4,54.63,69.3,2485,2024-10-04,Average performance,4,Agricultural Science,58,82.85714285714286,Pass
OGB/2024/277,Doyin Johnson,Jss 3,13,Male,Igbo,True,3,English Language,True,False,<6 hours,4 - 6 hours,True,False,True,False,very close,bicycle,parent#278,Kanyinsola Idowu,Male,kanyinsolaidowu@gmail.com,"#70, 001 - #120,000",0,Employed,Owned,Bachelor's Degree,Widowed,Urban,45-54,54,Full-time,Car,True,Masters,2344830354490,2495,subject_6,51.51,47.24,42.0,44.96,2494,2024-10-06,Excellent performance,10,Agricultural Science,62,88.57142857142857,Fail
OGB/2024/278,Ujunwa Aiyegbusi,SS3,17,Female,Hausa,False,2,Chemistry,True,True,6 - 8 hours,4 - 6 hours,True,False,False,False,very close,school bus,parent#279,Doyin Ogunleye,Female,doyinogunleye@gmail.com,"#70, 001 - #120,000",2,Employed,Rent,High School,Divorced,Rural,older,14,Freelance,Bike,False,Bachelors,2341793833723,2504,subject_7,89.82,72.69,46.35,61.15,2502,2024-09-21,Good performance,8,Social Studies,55,78.57142857142857,Fail
OGB/2024/278,Ujunwa Aiyegbusi,SS3,17,Female,Hausa,False,2,Chemistry,True,True,6 - 8 hours,4 - 6 hours,True,False,False,False,very close,school bus,parent#279,Doyin Ogunleye,Female,doyinogunleye@gmail.com,"#70, 001 - #120,000",2,Employed,Rent,High School,Divorced,Rural,older,14,Freelance,Bike,False,Bachelors,2341793833723,2505,subject_4,92.16,69.22,71.69,75.04,2501,2024-09-20,Below average performance,2,Basic Technology,55,78.57142857142857,Pass
OGB/2024/278,Ujunwa Aiyegbusi,SS3,17,Female,Hausa,False,2,Chemistry,True,True,6 - 8 hours,4 - 6 hours,True,False,False,False,very close,school bus,parent#279,Doyin Ogunleye,Female,doyinogunleye@gmail.com,"#70, 001 - #120,000",2,Employed,Rent,High School,Divorced,Rural,older,14,Freelance,Bike,False,Bachelors,2341793833723,2506,subject_10,94.76,93.05,96.34,95.52,2504,2024-09-13,Fair performance,6,Physical and Health Education,55,78.57142857142857,Pass
OGB/2024/278,Ujunwa Aiyegbusi,SS3,17,Female,Hausa,False,2,Chemistry,True,True,6 - 8 hours,4 - 6 hours,True,False,False,False,very close,school bus,parent#279,Doyin Ogunleye,Female,doyinogunleye@gmail.com,"#70, 001 - #120,000",2,Employed,Rent,High School,Divorced,Rural,older,14,Freelance,Bike,False,Bachelors,2341793833723,2507,subject_2,68.35,81.56,58.09,62.41,2507,2024-09-07,Fair performance,6,English Language,55,78.57142857142857,Pass
OGB/2024/278,Ujunwa Aiyegbusi,SS3,17,Female,Hausa,False,2,Chemistry,True,True,6 - 8 hours,4 - 6 hours,True,False,False,False,very close,school bus,parent#279,Doyin Ogunleye,Female,doyinogunleye@gmail.com,"#70, 001 - #120,000",2,Employed,Rent,High School,Divorced,Rural,older,14,Freelance,Bike,False,Bachelors,2341793833723,2508,subject_5,66.67,57.6,88.94,81.05,2509,2024-09-16,Excellent performance,10,Civic Education,55,78.57142857142857,Pass
OGB/2024/278,Ujunwa Aiyegbusi,SS3,17,Female,Hausa,False,2,Chemistry,True,True,6 - 8 hours,4 - 6 hours,True,False,False,False,very close,school bus,parent#279,Doyin Ogunleye,Female,doyinogunleye@gmail.com,"#70, 001 - #120,000",2,Employed,Rent,High School,Divorced,Rural,older,14,Freelance,Bike,False,Bachelors,2341793833723,2509,subject_3,87.04,84.86,88.58,84.64,2503,2024-09-22,Excellent performance,10,Basic Science,55,78.57142857142857,Pass
OGB/2024/278,Ujunwa Aiyegbusi,SS3,17,Female,Hausa,False,2,Chemistry,True,True,6 - 8 hours,4 - 6 hours,True,False,False,False,very close,school bus,parent#279,Doyin Ogunleye,Female,doyinogunleye@gmail.com,"#70, 001 - #120,000",2,Employed,Rent,High School,Divorced,Rural,older,14,Freelance,Bike,False,Bachelors,2341793833723,2510,subject_6,51.93,85.52,40.07,48.85,2506,2024-09-13,Excellent performance,10,Agricultural Science,55,78.57142857142857,Fail
OGB/2024/278,Ujunwa Aiyegbusi,SS3,17,Female,Hausa,False,2,Chemistry,True,True,6 - 8 hours,4 - 6 hours,True,False,False,False,very close,school bus,parent#279,Doyin Ogunleye,Female,doyinogunleye@gmail.com,"#70, 001 - #120,000",2,Employed,Rent,High School,Divorced,Rural,older,14,Freelance,Bike,False,Bachelors,2341793833723,2511,subject_9,67.05,48.02,79.54,69.69,2510,2024-09-08,Good performance,8,Home Economics,55,78.57142857142857,Fail
OGB/2024/279,Chinonso Akanbi,SS1,13,Male,Igbo,False,2,Chemistry,True,True,6 - 8 hours,2 - 3 hours,True,True,False,True,close,tricycle,parent#280,Bola Eze,Male,bolaeze@gmail.com,">#200,001",1,Self Employed,Owned,PhD,Single,Urban,25-34,48,Part-time,Bus,True,PhD,2344523371522,2512,subject_3,93.9,81.84,99.39,97.16,2516,2024-09-16,Fair performance,6,Basic Science,60,85.71428571428571,Pass
OGB/2024/279,Chinonso Akanbi,SS1,13,Male,Igbo,False,2,Chemistry,True,True,6 - 8 hours,2 - 3 hours,True,True,False,True,close,tricycle,parent#280,Bola Eze,Male,bolaeze@gmail.com,">#200,001",1,Self Employed,Owned,PhD,Single,Urban,25-34,48,Part-time,Bus,True,PhD,2344523371522,2514,subject_7,94.81,76.46,58.17,70.02,2511,2024-09-22,Excellent performance,10,Social Studies,60,85.71428571428571,Pass
OGB/2024/279,Chinonso Akanbi,SS1,13,Male,Igbo,False,2,Chemistry,True,True,6 - 8 hours,2 - 3 hours,True,True,False,True,close,tricycle,parent#280,Bola Eze,Male,bolaeze@gmail.com,">#200,001",1,Self Employed,Owned,PhD,Single,Urban,25-34,48,Part-time,Bus,True,PhD,2344523371522,2516,subject_8,53.54,85.13,77.74,74.17,2518,2024-09-21,Fair performance,6,Business Studies,60,85.71428571428571,Pass
OGB/2024/279,Chinonso Akanbi,SS1,13,Male,Igbo,False,2,Chemistry,True,True,6 - 8 hours,2 - 3 hours,True,True,False,True,close,tricycle,parent#280,Bola Eze,Male,bolaeze@gmail.com,">#200,001",1,Self Employed,Owned,PhD,Single,Urban,25-34,48,Part-time,Bus,True,PhD,2344523371522,2517,subject_10,98.23,50.05,91.36,81.66,2517,2024-09-17,Fair performance,6,Physical and Health Education,60,85.71428571428571,Pass
OGB/2024/279,Chinonso Akanbi,SS1,13,Male,Igbo,False,2,Chemistry,True,True,6 - 8 hours,2 - 3 hours,True,True,False,True,close,tricycle,parent#280,Bola Eze,Male,bolaeze@gmail.com,">#200,001",1,Self Employed,Owned,PhD,Single,Urban,25-34,48,Part-time,Bus,True,PhD,2344523371522,2518,subject_5,77.78,47.0,70.85,67.43,2514,2024-09-13,Very bad performance,0,Civic Education,60,85.71428571428571,Fail
OGB/2024/279,Chinonso Akanbi,SS1,13,Male,Igbo,False,2,Chemistry,True,True,6 - 8 hours,2 - 3 hours,True,True,False,True,close,tricycle,parent#280,Bola Eze,Male,bolaeze@gmail.com,">#200,001",1,Self Employed,Owned,PhD,Single,Urban,25-34,48,Part-time,Bus,True,PhD,2344523371522,2519,subject_4,99.95,46.8,80.47,78.74,2515,2024-09-11,Very bad performance,0,Basic Technology,60,85.71428571428571,Fail
OGB/2024/279,Chinonso Akanbi,SS1,13,Male,Igbo,False,2,Chemistry,True,True,6 - 8 hours,2 - 3 hours,True,True,False,True,close,tricycle,parent#280,Bola Eze,Male,bolaeze@gmail.com,">#200,001",1,Self Employed,Owned,PhD,Single,Urban,25-34,48,Part-time,Bus,True,PhD,2344523371522,2520,subject_6,62.27,40.12,76.42,65.86,2512,2024-09-19,Average performance,4,Agricultural Science,60,85.71428571428571,Fail
OGB/2024/280,Nneka Onyekachi,Jss 2,13,Female,Igbo,True,4,Fine Arts,True,True,>8 hours,1 - 2 hours,True,True,True,False,very far,school bus,parent#281,Temitope Obinna,Female,temitopeobinna@gmail.com,"<#30,000",2,Employed,Owned,Associate Degree,Single,Suburban,55-64,40,Freelance,Bus,True,Masters,2349716199001,2521,subject_28,56.5,64.47,50.54,57.4,2524,2024-09-14,Very bad performance,0,Christian Religious Studies,61,87.14285714285714,Pass
OGB/2024/280,Nneka Onyekachi,Jss 2,13,Female,Igbo,True,4,Fine Arts,True,True,>8 hours,1 - 2 hours,True,True,True,False,very far,school bus,parent#281,Temitope Obinna,Female,temitopeobinna@gmail.com,"<#30,000",2,Employed,Owned,Associate Degree,Single,Suburban,55-64,40,Freelance,Bus,True,Masters,2349716199001,2525,subject_2,87.17,98.37,97.34,93.99,2523,2024-09-15,Below average performance,2,English Language,61,87.14285714285714,Pass
OGB/2024/280,Nneka Onyekachi,Jss 2,13,Female,Igbo,True,4,Fine Arts,True,True,>8 hours,1 - 2 hours,True,True,True,False,very far,school bus,parent#281,Temitope Obinna,Female,temitopeobinna@gmail.com,"<#30,000",2,Employed,Owned,Associate Degree,Single,Suburban,55-64,40,Freelance,Bus,True,Masters,2349716199001,2526,subject_29,98.88,57.38,92.23,83.9,2520,2024-09-16,Fair performance,6,Islamic Religious Studies,61,87.14285714285714,Pass
OGB/2024/280,Nneka Onyekachi,Jss 2,13,Female,Igbo,True,4,Fine Arts,True,True,>8 hours,1 - 2 hours,True,True,True,False,very far,school bus,parent#281,Temitope Obinna,Female,temitopeobinna@gmail.com,"<#30,000",2,Employed,Owned,Associate Degree,Single,Suburban,55-64,40,Freelance,Bus,True,Masters,2349716199001,2528,subject_23,91.56,61.18,73.55,72.94,2526,2024-09-07,Very bad performance,0,Literature in English,61,87.14285714285714,Pass
OGB/2024/281,Doyin Dada,SS1,14,Female,Hausa,True,1,Agricultural Science,True,True,6 - 8 hours,4 - 6 hours,False,True,False,True,close,trekking,parent#282,Olamide Ibrahim,Male,olamideibrahim@gmail.com,">#200,001",2,Employed,Owned,Bachelor's Degree,Single,Urban,older,2,Part-time,Bike,False,Bachelors,2345753436964,2531,subject_1,71.29,68.3,45.02,57.02,2529,2024-09-09,Very bad performance,0,Mathematics,65,92.85714285714286,Fail
OGB/2024/281,Doyin Dada,SS1,14,Female,Hausa,True,1,Agricultural Science,True,True,6 - 8 hours,4 - 6 hours,False,True,False,True,close,trekking,parent#282,Olamide Ibrahim,Male,olamideibrahim@gmail.com,">#200,001",2,Employed,Owned,Bachelor's Degree,Single,Urban,older,2,Part-time,Bike,False,Bachelors,2345753436964,2536,subject_6,60.82,80.86,82.86,80.04,2532,2024-09-12,Very bad performance,0,Agricultural Science,65,92.85714285714286,Pass
OGB/2024/282,Temiloluwa Olowu,SS3,17,Female,Hausa,True,1,English Language,True,True,>8 hours,4 - 6 hours,False,True,True,False,very far,tricycle,parent#283,Chinyere Nwodo,Female,chinyerenwodo@gmail.com,"#120, 001 - #200,000",more than 5,Employed,Owned,Associate Degree,Divorced,Rural,55-64,36,Part-time,Trekking,True,Diploma,2348639170637,2540,subject_1,74.69,46.18,96.3,81.18,2542,2024-09-09,Fair performance,6,Mathematics,57,81.42857142857143,Fail
OGB/2024/282,Temiloluwa Olowu,SS3,17,Female,Hausa,True,1,English Language,True,True,>8 hours,4 - 6 hours,False,True,True,False,very far,tricycle,parent#283,Chinyere Nwodo,Female,chinyerenwodo@gmail.com,"#120, 001 - #200,000",more than 5,Employed,Owned,Associate Degree,Divorced,Rural,55-64,36,Part-time,Trekking,True,Diploma,2348639170637,2543,subject_5,75.4,65.79,80.66,78.87,2541,2024-10-03,Excellent performance,10,Civic Education,57,81.42857142857143,Pass
OGB/2024/283,Ololade Ogunyemi,Jss 1,9,Female,Yoruba,True,1,History,True,True,>8 hours,3 - 4 hours,True,False,True,False,far,bicycle,parent#284,Chinyere Okeke,Male,chinyereokeke@gmail.com,"#120, 001 - #200,000",more than 5,Unemployed,Owned,Master's Degree,Widowed,Suburban,55-64,34,Part-time,Car,True,PhD,2344969952018,2546,subject_5,68.14,58.8,43.78,50.26,2548,2024-10-01,Good performance,8,Civic Education,58,82.85714285714286,Fail
OGB/2024/283,Ololade Ogunyemi,Jss 1,9,Female,Yoruba,True,1,History,True,True,>8 hours,3 - 4 hours,True,False,True,False,far,bicycle,parent#284,Chinyere Okeke,Male,chinyereokeke@gmail.com,"#120, 001 - #200,000",more than 5,Unemployed,Owned,Master's Degree,Widowed,Suburban,55-64,34,Part-time,Car,True,PhD,2344969952018,2547,subject_23,62.73,60.17,70.08,67.43,2554,2024-09-11,Fair performance,6,Literature in English,58,82.85714285714286,Pass
OGB/2024/283,Ololade Ogunyemi,Jss 1,9,Female,Yoruba,True,1,History,True,True,>8 hours,3 - 4 hours,True,False,True,False,far,bicycle,parent#284,Chinyere Okeke,Male,chinyereokeke@gmail.com,"#120, 001 - #200,000",more than 5,Unemployed,Owned,Master's Degree,Widowed,Suburban,55-64,34,Part-time,Car,True,PhD,2344969952018,2549,subject_26,53.15,61.62,87.61,78.03,2550,2024-09-19,Good performance,8,Financial Accounting,58,82.85714285714286,Pass
